appid,name,release_date,promo_price,normal_price
318220,Enforcer: Police Crime Action,"24 Oct, 2014","19,99€",
1871990,Engine Evolution 2022,"21 Feb, 2023",Free,
2196640,Engine Evolution 2023,"8 Oct, 2024",Free,
2051620,Enlisted,"16 Jul, 2024",Free,
787790,Epic Roller Coasters,"7 Mar, 2018",Free,
1631330,Equestrian Training,"24 Jun, 2021","14,99€",
1301060,EreaDrone : FPV Drone Simulator,"23 Jun, 2023","24,99€",
850450,Escape First,"10 May, 2018","5,89€",
1278720,Escape from Durka,Coming soon,,
2182770,Escape From Zombies,"8 Nov, 2022","8,79€",
2700960,Escape Party,"10 Sep, 2024","5,89€",
1435790,Escape Simulator,"19 Oct, 2021","10,19€",
2879840,Escape Simulator 2,To be announced,,
1670650,Espiocracy,2025,,
314520,Euro Fishing,"2 Nov, 2015","12,99€",
232010,Euro Truck Simulator,"8 Mar, 2013","4,99€",
227300,Euro Truck Simulator 2,"12 Oct, 2012","19,99€",
236850,Europa Universalis IV,"13 Aug, 2013","49,99€",
2156540,Europe Empire 2027,"8 Oct, 2022","8,19€",
299250,European Ship Simulator,"4 Nov, 2016","19,99€",
1891280,Everbloom,Coming soon,,
2068090,Evercraft Mechanic: Sandbox,Coming soon,,
1941960,Evil Next Door,Coming soon,,
469800,Evolution Board Game,"12 Feb, 2019","14,79€",
3290560,Evolution of Species 2: Online,"1 Nov, 2024","2,99€",
2898310,EXOcars,"14 Nov, 2024","19,50€",
773840,ExoCross,"22 Jul, 2024","19,50€",
